@relation KNN_Emotion_train

@attribute class {bot,human}
@attribute joy numeric
@attribute surprise numeric
@attribute fear numeric
@attribute sadness numeric
@attribute anger numeric

@data
bot,0.561608,0.163968,0.093386,0.093147,0.087891
bot,0.465682,0.250379,0.13508,0.124191,0.024667
bot,0.385424,0.320681,0.177139,0.061353,0.055403
bot,0.47112,0.280589,0.135068,0.097752,0.015471
bot,0.365252,0.290008,0.182567,0.089496,0.072677
bot,0.470816,0.311188,0.114357,0.084978,0.018661
bot,0.836138,0.087071,0.031318,0.029221,0.016251
bot,0.248226,0.231866,0.180383,0.179438,0.160086
bot,0.568468,0.321883,0.066759,0.037846,0.005043
bot,0.398921,0.208077,0.198738,0.097213,0.09705
bot,0.322785,0.209312,0.171302,0.152595,0.144006
bot,0.397196,0.190756,0.15092,0.145303,0.115825
bot,0.343096,0.256685,0.144404,0.143849,0.111967
bot,0.348786,0.291792,0.187132,0.160391,0.011899
bot,0.480212,0.329314,0.106095,0.066664,0.017715
bot,0.339015,0.272941,0.270056,0.097377,0.020609
bot,0.627403,0.225318,0.095876,0.035686,0.015717
bot,0.750012,0.165563,0.077838,0.00542,0.001167
bot,0.413855,0.398629,0.094132,0.086817,0.006568
bot,0.642129,0.116352,0.108698,0.08814,0.044681
bot,0.348514,0.342982,0.15457,0.078828,0.075106
bot,0.545326,0.342666,0.046117,0.034116,0.031774
bot,0.518405,0.1932,0.156143,0.101943,0.030308
bot,0.358319,0.310457,0.185665,0.090538,0.055021
human,0.475301,0.213912,0.165967,0.120301,0.02452
human,0.422191,0.355778,0.097739,0.062779,0.061514
human,0.692261,0.202305,0.077292,0.02343,0.004712
human,0.522957,0.1757,0.160588,0.078595,0.06216
human,0.271423,0.194537,0.187796,0.17521,0.171034
human,0.405509,0.398124,0.115298,0.063873,0.017194
human,0.62844,0.159627,0.157957,0.040915,0.01306
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.478011,0.343659,0.07121,0.058105,0.049014
human,0.352835,0.220438,0.212099,0.190428,0.0242
human,0.239167,0.217398,0.210115,0.189068,0.144253
human,0.534699,0.293842,0.083927,0.078635,0.008897
human,0.383185,0.294524,0.238509,0.059482,0.0243
human,0.511961,0.169326,0.144037,0.126997,0.047679
human,0.369732,0.34363,0.112797,0.109273,0.064568
human,0.475068,0.241833,0.127681,0.118625,0.036793
human,0.635255,0.165077,0.135609,0.04824,0.01582
human,0.528466,0.316946,0.141039,0.011031,0.002518
human,0.608019,0.202211,0.101899,0.076819,0.011053
human,0.531053,0.208147,0.182271,0.043343,0.035187
human,0.423223,0.271277,0.267449,0.03624,0.001812
human,0.641713,0.171342,0.126901,0.030779,0.029266
human,0.305848,0.273497,0.14958,0.143155,0.127919
human,0.418757,0.259165,0.22378,0.089776,0.008521
human,0.372074,0.302052,0.176618,0.116503,0.032753
human,0.559209,0.188422,0.138196,0.061774,0.052399
human,0.6524,0.198584,0.092675,0.029345,0.026996
human,0.441136,0.37251,0.131064,0.047583,0.007707
human,0.585798,0.281075,0.096908,0.020598,0.015621
human,0.348207,0.22808,0.223463,0.108708,0.091543
human,0.361943,0.223097,0.157192,0.140287,0.117481
human,0.428599,0.271237,0.21423,0.076556,0.009378
human,0.357551,0.261198,0.179362,0.160987,0.040902
human,0.228191,0.210881,0.206658,0.190997,0.163273
human,0.522882,0.307892,0.088528,0.074,0.006699
human,0.36337,0.289555,0.167792,0.110177,0.069107
human,0.315472,0.295458,0.177367,0.110495,0.101207
human,0.295776,0.293383,0.169479,0.160883,0.08048
human,0.327559,0.230444,0.182248,0.136536,0.123214
human,0.320338,0.305902,0.21204,0.090454,0.071265
human,0.736704,0.129914,0.074959,0.03508,0.023343
human,0.354678,0.311953,0.150383,0.135918,0.047068
human,0.551461,0.239791,0.09701,0.067568,0.04417
human,0.569419,0.191567,0.155095,0.077473,0.006446
human,0.357856,0.252703,0.229074,0.127431,0.032935
human,0.356982,0.21295,0.202973,0.181337,0.045758
human,0.420459,0.401409,0.092568,0.066945,0.01862
human,0.467789,0.231191,0.122987,0.109754,0.068279
human,0.492863,0.415159,0.054776,0.020472,0.01673
human,0.327067,0.262087,0.212533,0.12264,0.075673
human,0.619131,0.177112,0.154829,0.036607,0.012321
human,0.611859,0.21657,0.074952,0.071089,0.02553
human,0.585455,0.198813,0.093538,0.073418,0.048775
human,0.784813,0.100767,0.05814,0.028845,0.027435
human,0.310228,0.293189,0.254015,0.092707,0.04986
human,0.453821,0.292649,0.131739,0.102997,0.018795
human,0.516795,0.230843,0.150773,0.089259,0.01233
human,0.475872,0.190936,0.16917,0.104587,0.059435
human,0.443947,0.350721,0.083642,0.069593,0.052096
human,0.779026,0.128682,0.05189,0.026471,0.013931
human,0.615936,0.252725,0.113683,0.010116,0.007541
human,0.462095,0.230754,0.118561,0.110149,0.07844
human,0.47652,0.258832,0.154028,0.085655,0.024966
human,0.56551,0.145688,0.111085,0.102087,0.07563
human,0.441773,0.281325,0.109349,0.09214,0.075414
human,0.53738,0.152185,0.14195,0.111922,0.056563
human,0.959944,0.017125,0.016127,0.004958,0.001846
human,0.70814,0.15332,0.072324,0.036983,0.029233
human,0.40597,0.400063,0.122817,0.061478,0.009673
human,0.509676,0.298459,0.161177,0.020539,0.010151
human,0.365308,0.255817,0.139253,0.121441,0.118181
human,0.224829,0.214128,0.196936,0.193213,0.170894
human,0.592329,0.166825,0.118922,0.06418,0.057744
human,0.343937,0.243458,0.158045,0.146862,0.107698
human,0.256915,0.247798,0.21837,0.162654,0.114263
human,0.517634,0.251799,0.181085,0.040986,0.008496
human,0.536949,0.1778,0.158429,0.088021,0.038802
human,0.762684,0.104831,0.061041,0.05077,0.020675
human,0.32468,0.192511,0.175401,0.155017,0.152391
human,0.778385,0.19161,0.02116,0.005333,0.003511
human,0.365676,0.25713,0.134936,0.123776,0.118482
human,0.376655,0.349573,0.175799,0.068066,0.029906
human,0.657707,0.122158,0.102614,0.070429,0.047091
human,0.261407,0.258626,0.187899,0.187086,0.104981
human,0.509052,0.243793,0.120255,0.120221,0.00668
human,0.326997,0.318581,0.134467,0.12285,0.097105
human,0.785595,0.138285,0.065441,0.007425,0.003253
human,0.553505,0.18456,0.163306,0.091028,0.007601
human,0.519881,0.371173,0.081622,0.021606,0.005718
human,0.291681,0.257174,0.207774,0.143295,0.100075
human,0.373253,0.266347,0.21791,0.077939,0.064552
human,0.505508,0.292806,0.148749,0.039421,0.013516
human,0.387335,0.331678,0.228381,0.047066,0.005539
human,0.522286,0.306885,0.098373,0.049283,0.023174
human,0.429602,0.222748,0.172251,0.134273,0.041126
human,0.539029,0.274192,0.08727,0.05548,0.044029
human,0.368025,0.206895,0.179393,0.125722,0.119964
human,0.322283,0.271055,0.187816,0.116809,0.102037
human,0.650726,0.1879,0.105716,0.02931,0.026348
human,0.423594,0.242824,0.207221,0.082654,0.043706
human,0.524416,0.255743,0.109546,0.059894,0.0504
human,0.551857,0.166505,0.165338,0.103452,0.012849
human,0.397699,0.204333,0.197559,0.152826,0.047583
human,0.489416,0.273541,0.09611,0.083288,0.057646
human,0.375842,0.246577,0.182743,0.098136,0.096702
human,0.745878,0.120328,0.098282,0.03151,0.004001
human,0.377153,0.289415,0.158499,0.098179,0.076754
human,0.582976,0.282455,0.073291,0.053305,0.007973
human,0.396524,0.370424,0.16292,0.060983,0.009149
human,0.341839,0.261844,0.255796,0.071932,0.06859
human,0.667969,0.13039,0.109833,0.055648,0.03616
human,0.239278,0.220682,0.204964,0.175397,0.15968
human,0.366199,0.336574,0.150344,0.086403,0.06048
human,0.279309,0.237179,0.178546,0.1648,0.140166
human,0.275609,0.212023,0.194015,0.180166,0.138187
human,0.413406,0.348771,0.121423,0.066327,0.050073
human,0.600831,0.228922,0.142668,0.024452,0.003127
human,0.32526,0.202045,0.172138,0.161277,0.13928
human,0.6323,0.229673,0.094457,0.025643,0.017928
human,0.361802,0.336307,0.165022,0.08141,0.05546
human,0.556865,0.212119,0.114747,0.077072,0.039197
human,0.72039,0.129574,0.12957,0.0149,0.005565
human,0.571061,0.203155,0.147532,0.066136,0.012115
human,0.460501,0.346968,0.102889,0.047874,0.041768
human,0.264361,0.249023,0.185662,0.165447,0.135506
human,0.348787,0.225399,0.14671,0.141194,0.137909
human,0.401827,0.355786,0.165824,0.0588,0.017763
human,0.607533,0.115826,0.113953,0.093948,0.068741
human,0.564118,0.277211,0.063912,0.059878,0.034881
human,0.416966,0.284616,0.132681,0.084813,0.080924
human,0.417454,0.241218,0.213162,0.113964,0.014203
human,0.733219,0.125996,0.061907,0.050389,0.02849
human,0.239621,0.223861,0.192905,0.183308,0.160304
human,0.590249,0.238727,0.125021,0.031264,0.01474
human,0.341966,0.284948,0.255513,0.072619,0.044954
human,0.419685,0.281813,0.125984,0.103999,0.068518
human,0.330749,0.2284,0.19068,0.130206,0.119964
human,0.597286,0.182893,0.168158,0.031146,0.020517
human,0.395586,0.231445,0.182817,0.10973,0.080422
human,0.396267,0.240025,0.220325,0.103613,0.03977
human,0.293984,0.273248,0.202386,0.134825,0.095557
human,0.564901,0.203578,0.164603,0.039695,0.027224
human,0.586123,0.24665,0.116406,0.032637,0.018183
human,0.276074,0.223487,0.21303,0.150317,0.137091
human,0.42786,0.380584,0.118982,0.063657,0.008918
human,0.644996,0.292123,0.03512,0.018202,0.009559
human,0.290567,0.237412,0.232057,0.154006,0.085959
human,0.687911,0.187281,0.074581,0.03288,0.017347
human,0.490709,0.193975,0.191808,0.108439,0.015068
human,0.335621,0.207949,0.194353,0.186758,0.07532
human,0.358149,0.30861,0.165551,0.160714,0.006975
human,0.817604,0.093309,0.055041,0.017282,0.016765
human,0.362558,0.171478,0.167588,0.153039,0.145337
human,0.355216,0.346082,0.186755,0.064812,0.047135
human,0.339784,0.185121,0.177857,0.152233,0.145005
human,0.429533,0.38699,0.122462,0.049714,0.011301
human,0.350543,0.233497,0.19705,0.114025,0.104885
human,0.570677,0.227224,0.119117,0.053894,0.029087
human,0.455627,0.253197,0.146766,0.091469,0.052941
human,0.607523,0.155747,0.137196,0.067518,0.032016
human,0.605655,0.161855,0.117208,0.0914,0.023882
human,0.269723,0.228648,0.196884,0.186343,0.118402
human,0.657227,0.230788,0.06702,0.031263,0.013702
human,0.374255,0.372212,0.126681,0.082512,0.04434
human,0.333199,0.279439,0.14566,0.131545,0.110157
human,0.810574,0.092168,0.05964,0.02377,0.013848
human,0.728928,0.13711,0.063768,0.041771,0.028423
human,0.318186,0.221143,0.197188,0.142649,0.120834
human,0.418474,0.210243,0.139064,0.135153,0.097066
human,0.486354,0.171623,0.165549,0.097537,0.078937
human,0.363498,0.251297,0.177318,0.15246,0.055426
human,0.273988,0.261581,0.241432,0.128176,0.094823
human,0.477464,0.285706,0.086301,0.078679,0.07185
human,0.465228,0.352581,0.142115,0.033655,0.00642
human,0.517386,0.400477,0.05465,0.014616,0.01287
human,0.544556,0.262814,0.164882,0.02247,0.005279
human,0.517674,0.242002,0.098418,0.076768,0.065138
human,0.435348,0.199175,0.152875,0.14263,0.069972
human,0.422398,0.275812,0.159918,0.130828,0.011044
human,0.338087,0.208573,0.170835,0.170315,0.11219
human,0.457429,0.2935,0.229475,0.011961,0.007635
human,0.595204,0.131536,0.127063,0.113911,0.032286
human,0.512636,0.267244,0.111801,0.09514,0.013178
human,0.379697,0.360765,0.175213,0.07012,0.014205
human,0.49288,0.371884,0.06827,0.059581,0.007386
human,0.302834,0.246715,0.165364,0.144086,0.141002
human,0.75097,0.158932,0.06243,0.016058,0.011611
human,0.376124,0.239108,0.178714,0.152742,0.053311
human,0.688975,0.256879,0.035437,0.010894,0.007815
human,0.359305,0.258004,0.172154,0.150591,0.059947
human,0.328084,0.264442,0.194334,0.156418,0.056722
human,0.449449,0.3802,0.096319,0.039743,0.03429
human,0.35503,0.214125,0.201381,0.158522,0.070943
human,0.321858,0.258614,0.184631,0.169142,0.065756
human,0.239278,0.220682,0.204964,0.175397,0.15968
human,0.413017,0.257574,0.149938,0.125473,0.053998
human,0.234657,0.205523,0.200485,0.200005,0.15933
human,0.475388,0.182752,0.139197,0.135318,0.067345
human,0.314324,0.313526,0.219895,0.136455,0.0158
human,0.507744,0.200346,0.16542,0.07269,0.053799
human,0.593409,0.176954,0.119312,0.065518,0.044807
human,0.45935,0.385149,0.078046,0.052604,0.024851
human,0.291614,0.267935,0.251978,0.154443,0.03403
human,0.470199,0.282535,0.210236,0.033062,0.003969
human,0.519569,0.306036,0.091052,0.046086,0.037256
human,0.460779,0.217996,0.118211,0.114351,0.088663
human,0.530601,0.153052,0.14194,0.137841,0.036566
human,0.519638,0.259846,0.101801,0.074955,0.043759
human,0.355181,0.232233,0.192526,0.147805,0.072255
human,0.382559,0.344958,0.188805,0.056443,0.027234
human,0.555439,0.217606,0.132645,0.065502,0.028807
human,0.379249,0.374899,0.101108,0.07334,0.071404
human,0.58831,0.155523,0.090273,0.090136,0.075759
human,0.332967,0.29041,0.159452,0.141981,0.07519
human,0.577759,0.215424,0.171119,0.031399,0.004299
human,0.50903,0.222028,0.117848,0.083175,0.06792
human,0.430672,0.353355,0.108465,0.098162,0.009347
human,0.535744,0.318706,0.079535,0.06114,0.004875
human,0.394607,0.344202,0.129639,0.12821,0.003341
human,0.409852,0.397785,0.167233,0.02192,0.003209
human,0.271488,0.225014,0.199617,0.178813,0.125068
human,0.672637,0.141208,0.096032,0.058017,0.032106
human,0.738965,0.129618,0.085906,0.036941,0.008569
human,0.496483,0.188145,0.145381,0.094609,0.075382
human,0.610978,0.206695,0.087934,0.085746,0.008647
human,0.450469,0.254378,0.170891,0.072714,0.051548
human,0.436687,0.232238,0.171077,0.11575,0.044249
human,0.507455,0.329579,0.1217,0.035283,0.005982
human,0.677252,0.214994,0.083038,0.017307,0.007409
human,0.391972,0.293157,0.151723,0.104741,0.058408
human,0.326683,0.222021,0.197978,0.153246,0.100071
human,0.277884,0.255895,0.179862,0.155768,0.130591
human,0.381779,0.358874,0.12193,0.11407,0.023347
human,0.399399,0.356354,0.226653,0.01677,0.000825
human,0.686395,0.173384,0.06182,0.055678,0.022724
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.644044,0.188547,0.139618,0.024957,0.002834
human,0.356711,0.328907,0.193826,0.075665,0.044891
human,0.316521,0.271844,0.223503,0.102706,0.085426
human,0.57836,0.343673,0.053861,0.015192,0.008915
human,0.364417,0.259027,0.19264,0.104299,0.079617
human,0.684136,0.143886,0.127412,0.039606,0.00496
human,0.327138,0.27284,0.222895,0.137885,0.039242
human,0.262826,0.228121,0.223622,0.217027,0.068404
human,0.378277,0.347759,0.207816,0.058483,0.007665
human,0.385624,0.332267,0.172483,0.059724,0.049902
human,0.646359,0.200268,0.115727,0.019293,0.018354
human,0.517337,0.23669,0.222757,0.013981,0.009235
human,0.335596,0.18122,0.174703,0.158518,0.149964
human,0.499503,0.191965,0.108748,0.101756,0.098027
human,0.465449,0.323607,0.089763,0.085018,0.036162
human,0.387101,0.256705,0.135619,0.12822,0.092355
human,0.377031,0.366806,0.181755,0.05243,0.021978
human,0.387417,0.280174,0.227691,0.072567,0.032151
human,0.610654,0.241615,0.137054,0.009554,0.001124
human,0.670314,0.196443,0.107591,0.022958,0.002693
human,0.752709,0.133032,0.059669,0.028191,0.026399
human,0.379148,0.256334,0.145968,0.134084,0.084466
human,0.46518,0.334149,0.135012,0.045944,0.019715
human,0.240078,0.229537,0.220914,0.163342,0.146128
human,0.221543,0.216277,0.210034,0.181384,0.170762
human,0.398374,0.218508,0.198837,0.121812,0.06247
human,0.464618,0.278101,0.10527,0.077577,0.074433
human,0.462272,0.382769,0.127381,0.022171,0.005408
human,0.488924,0.340455,0.08647,0.06719,0.016961
human,0.567974,0.20894,0.158855,0.061485,0.002746
human,0.42078,0.36073,0.138862,0.073402,0.006226
human,0.524307,0.233135,0.111899,0.08548,0.045179
human,0.366575,0.240881,0.237289,0.139664,0.015591
human,0.437033,0.305936,0.132818,0.087389,0.036824
human,0.485498,0.228449,0.200395,0.068411,0.017248
human,0.519681,0.248439,0.125363,0.094619,0.011898
human,0.414757,0.271565,0.168613,0.077006,0.06806
human,0.249532,0.245254,0.209912,0.16015,0.135152
human,0.505013,0.202789,0.157878,0.11368,0.02064
human,0.370403,0.215849,0.214665,0.10012,0.098963
human,0.371621,0.232757,0.16004,0.135162,0.10042
human,0.412516,0.382666,0.156014,0.041214,0.00759
human,0.609365,0.173752,0.137916,0.041684,0.037282
human,0.572106,0.171609,0.11856,0.104413,0.033313
human,0.64365,0.194257,0.125119,0.033112,0.003862
human,0.577638,0.208491,0.126118,0.059979,0.027774
human,0.412575,0.197654,0.175512,0.157235,0.057025
human,0.473005,0.30759,0.142054,0.041681,0.035671
human,0.54856,0.224071,0.126505,0.088981,0.011883
human,0.345259,0.289806,0.221733,0.108362,0.03484
human,0.301475,0.21509,0.187071,0.153763,0.142602
human,0.451,0.187303,0.186295,0.143962,0.03144
human,0.410993,0.244593,0.149901,0.133094,0.061419
human,0.464668,0.374832,0.095906,0.06083,0.003765
human,0.446487,0.28306,0.122924,0.105746,0.041784
human,0.569124,0.238994,0.107687,0.063486,0.020709
human,0.500832,0.284129,0.142778,0.049033,0.023228
human,0.509682,0.28731,0.126698,0.045222,0.031088
human,0.404906,0.399714,0.153424,0.036137,0.005819
human,0.242626,0.225502,0.221809,0.16063,0.149432
human,0.428163,0.192281,0.18062,0.099691,0.099244
human,0.416978,0.331968,0.111705,0.079986,0.059362
human,0.627162,0.16097,0.108518,0.060751,0.042599
human,0.303271,0.262229,0.238996,0.127675,0.06783
human,0.545176,0.22584,0.120511,0.078105,0.030369
human,0.271488,0.225014,0.199617,0.178813,0.125068
human,0.346291,0.210719,0.19261,0.142401,0.107979
human,0.235944,0.226026,0.199255,0.178625,0.160149
human,0.326011,0.233226,0.175001,0.165212,0.10055
human,0.384534,0.228919,0.193932,0.181822,0.010792
human,0.462349,0.343262,0.146868,0.040044,0.007477
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.381656,0.238119,0.183639,0.127932,0.068654
human,0.502149,0.274999,0.138531,0.05131,0.033011
human,0.410193,0.29267,0.165426,0.091604,0.040107
human,0.281946,0.228283,0.192732,0.151714,0.145325
human,0.81861,0.074831,0.050734,0.048467,0.007359
human,0.359627,0.297045,0.229773,0.062701,0.050855
human,0.56508,0.134102,0.125258,0.104407,0.071153
human,0.83834,0.079841,0.036673,0.02583,0.019315
human,0.278895,0.211208,0.183004,0.168881,0.158013
human,0.523249,0.287692,0.097432,0.049977,0.04165
human,0.353309,0.327225,0.223456,0.069161,0.026849
human,0.805829,0.12833,0.034849,0.019484,0.011508
human,0.868854,0.05457,0.030154,0.025306,0.021115
human,0.473853,0.271655,0.122201,0.070486,0.061805
human,0.37585,0.22558,0.181991,0.164349,0.052231
human,0.532947,0.208336,0.144011,0.073613,0.041093
human,0.306129,0.294487,0.274734,0.083835,0.040815
human,0.56065,0.168806,0.157391,0.06433,0.048823
human,0.697039,0.10849,0.092139,0.085572,0.01676
human,0.332367,0.297001,0.213865,0.083822,0.072945
human,0.370606,0.331669,0.147604,0.102507,0.047614
human,0.472411,0.348206,0.134313,0.038836,0.006234
human,0.611767,0.168501,0.114618,0.096251,0.008864
human,0.27863,0.211934,0.192495,0.164072,0.152868
human,0.265951,0.218963,0.175473,0.171946,0.167667
human,0.298761,0.278894,0.1761,0.136403,0.109842
human,0.402922,0.289493,0.191747,0.092481,0.023357
human,0.554935,0.155282,0.119816,0.113833,0.056134
human,0.286867,0.263597,0.181125,0.177696,0.090715
human,0.479084,0.163847,0.129906,0.114948,0.112215
human,0.353296,0.279495,0.148308,0.120067,0.098834
human,0.367744,0.311367,0.199287,0.114971,0.006631
human,0.573933,0.221161,0.08627,0.061109,0.057527
human,0.273358,0.261951,0.206823,0.161284,0.096584
human,0.523446,0.307166,0.091948,0.041618,0.035822
human,0.473022,0.413082,0.091162,0.014209,0.008525
human,0.567371,0.176172,0.123321,0.072367,0.060769
human,0.527211,0.188687,0.137462,0.129201,0.017439
human,0.310552,0.241468,0.205923,0.178837,0.06322
human,0.694567,0.123868,0.085495,0.063564,0.032506
human,0.622407,0.204105,0.085231,0.045336,0.042921
human,0.234657,0.205523,0.200485,0.200005,0.15933
human,0.216087,0.213718,0.213184,0.18306,0.173951
human,0.49778,0.323036,0.075413,0.055289,0.048481
human,0.339703,0.264947,0.242957,0.086178,0.066215
human,0.41197,0.334797,0.191747,0.051225,0.010261
human,0.482319,0.329867,0.124978,0.054067,0.008769
human,0.507455,0.329579,0.1217,0.035283,0.005982
human,0.432786,0.209075,0.185729,0.096273,0.076136
human,0.435581,0.366434,0.146961,0.0372,0.013825
human,0.319782,0.276009,0.189676,0.123276,0.091256
human,0.491228,0.273843,0.10918,0.087985,0.037764
human,0.840731,0.09517,0.047093,0.015224,0.001783
human,0.432382,0.277999,0.178149,0.081542,0.029929
human,0.483962,0.238408,0.199196,0.045282,0.033151
human,0.465391,0.370387,0.113429,0.035204,0.015589
human,0.903996,0.062112,0.025538,0.006362,0.001993
human,0.437702,0.350917,0.131255,0.076887,0.003239
human,0.450065,0.389254,0.121021,0.035605,0.004055
human,0.820259,0.106936,0.032382,0.026349,0.014074
human,0.220166,0.216518,0.206396,0.192598,0.164322
human,0.463628,0.207025,0.145552,0.110452,0.073343
human,0.484326,0.26304,0.149052,0.061866,0.041716
human,0.665655,0.213454,0.045255,0.040293,0.035344
human,0.542608,0.192143,0.146448,0.072056,0.046744
human,0.423529,0.271932,0.26584,0.032932,0.005767
human,0.309705,0.304198,0.260082,0.103336,0.022679
human,0.399271,0.342495,0.152107,0.097052,0.009075
human,0.507042,0.263819,0.140972,0.044247,0.04392
human,0.371651,0.302531,0.153989,0.093981,0.077849
human,0.455209,0.262611,0.14375,0.120059,0.018371
human,0.60433,0.187456,0.102206,0.070418,0.03559
human,0.396295,0.227491,0.146447,0.121574,0.108193
human,0.578724,0.260084,0.065948,0.065116,0.030128
human,0.291834,0.267446,0.171397,0.139619,0.129703
human,0.492357,0.270971,0.145932,0.052631,0.038109
human,0.429979,0.183926,0.161554,0.145741,0.0788
human,0.571915,0.18652,0.158919,0.06438,0.018266
human,0.369487,0.245643,0.195439,0.131033,0.058398
human,0.415252,0.260898,0.221406,0.071621,0.030822
human,0.62311,0.162331,0.082507,0.07042,0.061632
human,0.478877,0.376193,0.069807,0.068148,0.006976
human,0.548957,0.211864,0.144221,0.065775,0.029183
human,0.507895,0.278311,0.124563,0.055661,0.03357
human,0.621155,0.244699,0.105521,0.024499,0.004125
human,0.684011,0.12801,0.118104,0.042382,0.027493
human,0.82394,0.087779,0.046434,0.031041,0.010806
human,0.318692,0.263639,0.19062,0.149444,0.077605
human,0.365374,0.308058,0.13522,0.109398,0.081951
human,0.54278,0.292295,0.07988,0.063432,0.021614
human,0.376259,0.259736,0.216954,0.105412,0.041638
human,0.705705,0.142731,0.106236,0.033287,0.012043
human,0.39952,0.390254,0.152892,0.048389,0.008944
human,0.332367,0.291752,0.264505,0.092562,0.018814
human,0.392238,0.214203,0.187117,0.159676,0.046767
human,0.778778,0.118786,0.070302,0.017731,0.014403
human,0.313738,0.229115,0.177863,0.144246,0.135038
human,0.607377,0.132258,0.131283,0.090704,0.038378
human,0.297565,0.277074,0.22628,0.159142,0.03994
human,0.445691,0.251495,0.210151,0.052757,0.039907
human,0.360989,0.329039,0.161352,0.136326,0.012294
human,0.878643,0.090108,0.014427,0.013475,0.003349
human,0.325244,0.306023,0.179747,0.099671,0.089315
human,0.330177,0.211254,0.203068,0.148708,0.106792
human,0.234657,0.205523,0.200485,0.200005,0.15933
human,0.353209,0.193817,0.17176,0.152534,0.12868
human,0.431085,0.355868,0.131194,0.071081,0.010772
human,0.499366,0.340931,0.096938,0.037078,0.025686
human,0.341887,0.253018,0.166117,0.164515,0.074463
human,0.578873,0.192624,0.113366,0.072555,0.042582
human,0.607106,0.145316,0.111204,0.095577,0.040798
human,0.870941,0.061704,0.027568,0.025959,0.013828
human,0.579463,0.187422,0.174398,0.050015,0.008701
human,0.631586,0.165997,0.10417,0.057749,0.040499
human,0.391016,0.371162,0.089179,0.076611,0.072032
human,0.522403,0.37356,0.048894,0.035613,0.01953
human,0.513695,0.210015,0.176841,0.066591,0.032858
human,0.424686,0.318429,0.099162,0.083954,0.073769
human,0.532953,0.170736,0.163639,0.075109,0.057563
human,0.480797,0.213651,0.161693,0.120883,0.022975
human,0.352092,0.287962,0.265573,0.076272,0.0181
human,0.453048,0.228514,0.129053,0.127231,0.062153
human,0.402516,0.272185,0.19123,0.089048,0.045021
human,0.609631,0.20645,0.08136,0.059237,0.043322
human,0.257869,0.237684,0.220968,0.153812,0.129667
human,0.247275,0.241333,0.193953,0.173576,0.143863
human,0.402312,0.376242,0.138158,0.075951,0.007337
human,0.735908,0.185153,0.056945,0.01155,0.010444
human,0.314755,0.22926,0.179725,0.174052,0.102208
human,0.406055,0.26128,0.209162,0.062338,0.061166
human,0.49646,0.377039,0.109343,0.014439,0.002719
human,0.369488,0.340675,0.14248,0.099803,0.047554
human,0.53016,0.338672,0.07866,0.039875,0.012632
human,0.349245,0.244958,0.169322,0.160617,0.075859
human,0.442929,0.217757,0.165232,0.09208,0.082001
human,0.515245,0.17771,0.175899,0.080229,0.050917
human,0.421939,0.26519,0.137497,0.121131,0.054243
human,0.688045,0.138334,0.080514,0.057929,0.035177
human,0.403697,0.268169,0.168008,0.109445,0.050681
human,0.472207,0.242892,0.192158,0.081208,0.011535
human,0.354844,0.308543,0.167838,0.08968,0.079095
human,0.513209,0.237776,0.125378,0.089831,0.033806
human,0.341297,0.293124,0.140479,0.133905,0.091195
human,0.242833,0.207905,0.202027,0.192946,0.15429
human,0.655485,0.177208,0.075167,0.050449,0.041691
human,0.38249,0.379114,0.209688,0.025578,0.00313
human,0.470285,0.221636,0.133228,0.101435,0.073417
human,0.318207,0.230175,0.2299,0.119386,0.102332
human,0.554482,0.267991,0.076666,0.073965,0.026897
human,0.341374,0.329403,0.161199,0.152926,0.015097
human,0.306274,0.226643,0.18271,0.148541,0.135832
human,0.289782,0.280969,0.219938,0.143199,0.066111
human,0.484822,0.202328,0.133762,0.110069,0.069019
human,0.432487,0.29946,0.132482,0.076782,0.05879
human,0.435766,0.381275,0.146879,0.029654,0.006426
human,0.480662,0.221975,0.170019,0.087977,0.039367
human,0.400375,0.24554,0.212895,0.118101,0.023088
human,0.430691,0.352195,0.134044,0.068554,0.014516
human,0.308832,0.203055,0.202568,0.146463,0.139082
human,0.521736,0.254538,0.110266,0.064237,0.049223
human,0.442319,0.205301,0.178949,0.152304,0.021127
human,0.282574,0.219843,0.203965,0.155685,0.137934
human,0.855537,0.097158,0.022496,0.015219,0.00959
human,0.277797,0.211531,0.175728,0.170864,0.16408
human,0.415892,0.338672,0.131964,0.105141,0.008331
human,0.71175,0.220871,0.034142,0.023783,0.009454
human,0.461838,0.361947,0.103973,0.059876,0.012365
human,0.528855,0.248161,0.122173,0.098028,0.002783
human,0.820605,0.112485,0.052583,0.007514,0.006812
human,0.577635,0.157108,0.138806,0.072752,0.053699
human,0.221697,0.215974,0.209308,0.189893,0.163128
human,0.221697,0.215974,0.209308,0.189893,0.163128
human,0.386145,0.197782,0.196708,0.160919,0.058445
human,0.422912,0.397422,0.143411,0.025471,0.010783
human,0.375834,0.209352,0.153131,0.134249,0.127434
human,0.303658,0.232546,0.216957,0.180424,0.066415
human,0.403059,0.396149,0.139598,0.051455,0.009739
human,0.564318,0.270682,0.081191,0.046552,0.037257
human,0.611155,0.175177,0.154671,0.041771,0.017226
human,0.503189,0.306411,0.112061,0.042066,0.036274
human,0.703405,0.14529,0.117725,0.019716,0.013865
human,0.28696,0.22582,0.172698,0.161372,0.15315
